YEAR,MONTH_NUM,FLT_DATE,APT_ICAO,APT_NAME,Departures_IFR,Arrivals_IFR,Total_IFR_Movements
2024,4,2024-04-18,LIPE,Bologna,135,140,275
2024,4,2024-04-19,LIPE,Bologna,139,137,276
2024,4,2024-04-20,LIPE,Bologna,115,114,229
2024,4,2024-04-21,LIPE,Bologna,125,125,250
2024,4,2024-04-22,LIPE,Bologna,144,143,287
2024,4,2024-04-23,LIPE,Bologna,128,127,255
2024,4,2024-04-24,LIPE,Bologna,134,132,266
2024,4,2024-04-25,LIPE,Bologna,120,118,238
2024,4,2024-04-26,LIPE,Bologna,132,131,263
2024,4,2024-04-27,LIPE,Bologna,112,114,226
2024,4,2024-04-28,LIPE,Bologna,126,126,252
2024,4,2024-04-29,LIPE,Bologna,134,133,267
2024,4,2024-04-30,LIPE,Bologna,116,118,234
2024,5,2024-05-01,LIPE,Bologna,123,121,244
2024,5,2024-05-02,LIPE,Bologna,125,127,252
2024,5,2024-05-03,LIPE,Bologna,141,142,283
2024,5,2024-05-04,LIPE,Bologna,116,113,229
2024,5,2024-05-05,LIPE,Bologna,129,127,256
2024,5,2024-05-06,LIPE,Bologna,134,134,268
2024,5,2024-05-07,LIPE,Bologna,122,126,248
2024,5,2024-05-08,LIPE,Bologna,139,132,271
2024,5,2024-05-09,LIPE,Bologna,131,131,262
2024,5,2024-05-10,LIPE,Bologna,132,133,265
2024,5,2024-05-11,LIPE,Bologna,115,120,235
2024,5,2024-05-12,LIPE,Bologna,125,122,247
2024,5,2024-05-13,LIPE,Bologna,127,127,254
2024,5,2024-05-14,LIPE,Bologna,126,127,253
2024,5,2024-05-15,LIPE,Bologna,139,142,281
2024,5,2024-05-16,LIPE,Bologna,138,140,278
2024,5,2024-05-17,LIPE,Bologna,141,146,287
2024,5,2024-05-18,LIPE,Bologna,118,119,237
2024,5,2024-05-19,LIPE,Bologna,144,136,280
2024,5,2024-05-20,LIPE,Bologna,152,150,302
2024,5,2024-05-21,LIPE,Bologna,128,129,257
2024,5,2024-05-22,LIPE,Bologna,137,133,270
2024,5,2024-05-23,LIPE,Bologna,126,132,258
2024,5,2024-05-24,LIPE,Bologna,139,134,273
2024,5,2024-05-25,LIPE,Bologna,115,117,232
2024,5,2024-05-26,LIPE,Bologna,127,127,254
2024,5,2024-05-27,LIPE,Bologna,136,138,274
2024,5,2024-05-28,LIPE,Bologna,126,124,250
2024,5,2024-05-29,LIPE,Bologna,137,135,272
2024,5,2024-05-30,LIPE,Bologna,139,140,279
2024,5,2024-05-31,LIPE,Bologna,132,131,263
2024,6,2024-06-01,LIPE,Bologna,127,128,255
2024,6,2024-06-02,LIPE,Bologna,146,140,286
2024,6,2024-06-03,LIPE,Bologna,141,145,286
2024,6,2024-06-04,LIPE,Bologna,122,123,245
2024,6,2024-06-05,LIPE,Bologna,139,136,275
2024,6,2024-06-06,LIPE,Bologna,133,131,264
2024,6,2024-06-07,LIPE,Bologna,133,133,266
2024,6,2024-06-08,LIPE,Bologna,129,132,261
2024,6,2024-06-09,LIPE,Bologna,140,142,282
2024,6,2024-06-10,LIPE,Bologna,144,139,283
2024,6,2024-06-11,LIPE,Bologna,130,136,266
2024,6,2024-06-12,LIPE,Bologna,138,138,276
2024,6,2024-06-13,LIPE,Bologna,134,129,263
2024,6,2024-06-14,LIPE,Bologna,141,144,285
2024,6,2024-06-15,LIPE,Bologna,130,127,257
2024,6,2024-06-16,LIPE,Bologna,140,137,277
2024,6,2024-06-17,LIPE,Bologna,136,137,273
2024,6,2024-06-18,LIPE,Bologna,126,129,255
2024,6,2024-06-19,LIPE,Bologna,139,139,278
2024,6,2024-06-20,LIPE,Bologna,131,128,259
2024,6,2024-06-21,LIPE,Bologna,140,137,277
2024,6,2024-06-22,LIPE,Bologna,126,128,254
2024,6,2024-06-23,LIPE,Bologna,136,139,275
2024,6,2024-06-24,LIPE,Bologna,140,137,277
2024,6,2024-06-25,LIPE,Bologna,133,132,265
2024,6,2024-06-26,LIPE,Bologna,137,142,279
2024,6,2024-06-27,LIPE,Bologna,139,137,276
2024,6,2024-06-28,LIPE,Bologna,135,131,266
2024,6,2024-06-29,LIPE,Bologna,132,135,267
2024,6,2024-06-30,LIPE,Bologna,145,148,293
2024,7,2024-07-01,LIPE,Bologna,143,146,289
2024,7,2024-07-02,LIPE,Bologna,132,129,261
2024,7,2024-07-03,LIPE,Bologna,141,147,288
2024,7,2024-07-04,LIPE,Bologna,134,127,261
2024,7,2024-07-05,LIPE,Bologna,122,120,242
2024,7,2024-07-06,LIPE,Bologna,128,123,251
2024,7,2024-07-07,LIPE,Bologna,142,149,291
2024,7,2024-07-08,LIPE,Bologna,138,137,275
2024,7,2024-07-09,LIPE,Bologna,126,124,250
2024,7,2024-07-10,LIPE,Bologna,131,131,262
2024,7,2024-07-11,LIPE,Bologna,124,128,252
2024,7,2024-07-12,LIPE,Bologna,132,122,254
2024,7,2024-07-13,LIPE,Bologna,125,130,255
2024,7,2024-07-14,LIPE,Bologna,136,137,273
2024,7,2024-07-15,LIPE,Bologna,139,137,276
2024,7,2024-07-16,LIPE,Bologna,129,130,259
2024,7,2024-07-17,LIPE,Bologna,131,133,264
2024,7,2024-07-18,LIPE,Bologna,129,128,257
2024,7,2024-07-19,LIPE,Bologna,122,118,240
2024,7,2024-07-20,LIPE,Bologna,129,131,260
2024,7,2024-07-21,LIPE,Bologna,139,135,274
2024,7,2024-07-22,LIPE,Bologna,129,134,263
2024,7,2024-07-23,LIPE,Bologna,131,142,273
2024,7,2024-07-24,LIPE,Bologna,142,138,280
2024,7,2024-07-25,LIPE,Bologna,128,124,252
2024,7,2024-07-26,LIPE,Bologna,133,133,266
2024,7,2024-07-27,LIPE,Bologna,128,127,255
2024,7,2024-07-28,LIPE,Bologna,140,141,281
2024,7,2024-07-29,LIPE,Bologna,140,136,276
2024,7,2024-07-30,LIPE,Bologna,132,131,263
2024,7,2024-07-31,LIPE,Bologna,136,136,272
2024,8,2024-08-01,LIPE,Bologna,131,136,267
2024,8,2024-08-02,LIPE,Bologna,136,134,270
2024,8,2024-08-03,LIPE,Bologna,125,125,250
2024,8,2024-08-04,LIPE,Bologna,133,135,268
2024,8,2024-08-05,LIPE,Bologna,139,138,277
2024,8,2024-08-06,LIPE,Bologna,126,128,254
2024,8,2024-08-07,LIPE,Bologna,127,123,250
2024,8,2024-08-08,LIPE,Bologna,137,142,279
2024,8,2024-08-09,LIPE,Bologna,136,136,272
2024,8,2024-08-10,LIPE,Bologna,129,131,260
2024,8,2024-08-11,LIPE,Bologna,131,128,259
2024,8,2024-08-12,LIPE,Bologna,130,131,261
2024,8,2024-08-13,LIPE,Bologna,121,119,240
2024,8,2024-08-14,LIPE,Bologna,124,122,246
2024,8,2024-08-15,LIPE,Bologna,117,115,232
2024,8,2024-08-16,LIPE,Bologna,130,132,262
2024,8,2024-08-17,LIPE,Bologna,126,130,256
2024,8,2024-08-18,LIPE,Bologna,134,130,264
2024,8,2024-08-19,LIPE,Bologna,131,135,266
2024,8,2024-08-20,LIPE,Bologna,133,129,262
2024,8,2024-08-21,LIPE,Bologna,128,133,261
2024,8,2024-08-22,LIPE,Bologna,136,134,270
2024,8,2024-08-23,LIPE,Bologna,133,135,268
2024,8,2024-08-24,LIPE,Bologna,123,121,244
2024,8,2024-08-25,LIPE,Bologna,133,135,268
2024,8,2024-08-26,LIPE,Bologna,136,135,271
2024,8,2024-08-27,LIPE,Bologna,127,126,253
2024,8,2024-08-28,LIPE,Bologna,137,140,277
2024,8,2024-08-29,LIPE,Bologna,129,127,256
2024,8,2024-08-30,LIPE,Bologna,131,135,266
2024,8,2024-08-31,LIPE,Bologna,128,130,258
2024,9,2024-09-01,LIPE,Bologna,135,127,262
2024,9,2024-09-02,LIPE,Bologna,137,140,277
2024,9,2024-09-03,LIPE,Bologna,127,129,256
2024,9,2024-09-04,LIPE,Bologna,135,133,268
2024,9,2024-09-05,LIPE,Bologna,138,135,273
2024,9,2024-09-06,LIPE,Bologna,132,134,266
2024,9,2024-09-07,LIPE,Bologna,129,130,259
2024,9,2024-09-08,LIPE,Bologna,137,135,272
2024,9,2024-09-09,LIPE,Bologna,138,138,276
2024,9,2024-09-10,LIPE,Bologna,136,139,275
2024,9,2024-09-11,LIPE,Bologna,138,135,273
2024,9,2024-09-12,LIPE,Bologna,126,123,249
2024,9,2024-09-13,LIPE,Bologna,125,128,253
2024,9,2024-09-14,LIPE,Bologna,127,125,252
2024,9,2024-09-15,LIPE,Bologna,128,130,258
2024,9,2024-09-16,LIPE,Bologna,143,142,285
2024,9,2024-09-17,LIPE,Bologna,127,126,253
2024,9,2024-09-18,LIPE,Bologna,125,122,247
2024,9,2024-09-19,LIPE,Bologna,120,122,242
2024,9,2024-09-20,LIPE,Bologna,133,136,269
2024,9,2024-09-21,LIPE,Bologna,127,125,252
2024,9,2024-09-22,LIPE,Bologna,139,143,282
2024,9,2024-09-23,LIPE,Bologna,149,142,291
2024,9,2024-09-24,LIPE,Bologna,93,98,191
2024,9,2024-09-25,LIPE,Bologna,132,133,265
2024,9,2024-09-26,LIPE,Bologna,130,129,259
2024,9,2024-09-27,LIPE,Bologna,139,139,278
2024,9,2024-09-28,LIPE,Bologna,125,126,251
2024,9,2024-09-29,LIPE,Bologna,136,133,269
2024,9,2024-09-30,LIPE,Bologna,134,135,269
2024,10,2024-10-01,LIPE,Bologna,123,126,249
2024,10,2024-10-02,LIPE,Bologna,137,134,271
2024,10,2024-10-03,LIPE,Bologna,137,131,268
2024,10,2024-10-04,LIPE,Bologna,126,136,262
2024,10,2024-10-05,LIPE,Bologna,126,122,248
2024,10,2024-10-06,LIPE,Bologna,131,132,263
2024,10,2024-10-07,LIPE,Bologna,140,142,282
2024,10,2024-10-08,LIPE,Bologna,135,132,267
2024,10,2024-10-09,LIPE,Bologna,129,131,260
2024,10,2024-10-10,LIPE,Bologna,135,139,274
2024,10,2024-10-11,LIPE,Bologna,148,144,292
2024,10,2024-10-12,LIPE,Bologna,118,122,240
2024,10,2024-10-13,LIPE,Bologna,131,132,263
2024,10,2024-10-14,LIPE,Bologna,134,129,263
2024,10,2024-10-15,LIPE,Bologna,123,124,247
2024,10,2024-10-16,LIPE,Bologna,129,131,260
2024,10,2024-10-17,LIPE,Bologna,127,130,257
2024,10,2024-10-18,LIPE,Bologna,138,140,278
2024,10,2024-10-19,LIPE,Bologna,117,119,236
2024,10,2024-10-20,LIPE,Bologna,145,133,278
2024,10,2024-10-21,LIPE,Bologna,132,137,269
2024,10,2024-10-22,LIPE,Bologna,121,121,242
2024,10,2024-10-23,LIPE,Bologna,133,135,268
2024,10,2024-10-24,LIPE,Bologna,130,123,253
2024,10,2024-10-25,LIPE,Bologna,129,133,262
2024,10,2024-10-26,LIPE,Bologna,112,114,226
2024,10,2024-10-27,LIPE,Bologna,106,102,208
2024,10,2024-10-28,LIPE,Bologna,116,119,235
2024,10,2024-10-29,LIPE,Bologna,107,106,213
2024,10,2024-10-30,LIPE,Bologna,104,105,209
2024,10,2024-10-31,LIPE,Bologna,112,108,220
2024,11,2024-11-01,LIPE,Bologna,103,103,206
2024,11,2024-11-02,LIPE,Bologna,92,100,192
2024,11,2024-11-03,LIPE,Bologna,107,101,208
2024,11,2024-11-04,LIPE,Bologna,113,113,226
2024,11,2024-11-05,LIPE,Bologna,77,83,160
2024,11,2024-11-06,LIPE,Bologna,75,70,145
2024,11,2024-11-07,LIPE,Bologna,79,82,161
2024,11,2024-11-08,LIPE,Bologna,114,113,227
2024,11,2024-11-09,LIPE,Bologna,93,91,184
2024,11,2024-11-10,LIPE,Bologna,102,102,204
2024,11,2024-11-11,LIPE,Bologna,109,109,218
2024,11,2024-11-12,LIPE,Bologna,77,82,159
2024,11,2024-11-13,LIPE,Bologna,77,76,153
2024,11,2024-11-14,LIPE,Bologna,78,80,158
2024,11,2024-11-15,LIPE,Bologna,116,114,230
2024,11,2024-11-16,LIPE,Bologna,93,90,183
2024,11,2024-11-17,LIPE,Bologna,101,105,206
2024,11,2024-11-18,LIPE,Bologna,111,114,225
2024,11,2024-11-19,LIPE,Bologna,84,80,164
2024,11,2024-11-20,LIPE,Bologna,74,71,145
2024,11,2024-11-21,LIPE,Bologna,86,82,168
2024,11,2024-11-22,LIPE,Bologna,113,115,228
2024,11,2024-11-23,LIPE,Bologna,93,90,183
2024,11,2024-11-24,LIPE,Bologna,97,98,195
2024,11,2024-11-25,LIPE,Bologna,106,107,213
2024,11,2024-11-26,LIPE,Bologna,75,77,152
2024,11,2024-11-27,LIPE,Bologna,71,75,146
2024,11,2024-11-28,LIPE,Bologna,83,75,158
2024,11,2024-11-29,LIPE,Bologna,105,104,209
2024,11,2024-11-30,LIPE,Bologna,96,95,191
2024,12,2024-12-01,LIPE,Bologna,101,103,204
2024,12,2024-12-02,LIPE,Bologna,110,107,217
2024,12,2024-12-03,LIPE,Bologna,80,79,159
2024,12,2024-12-04,LIPE,Bologna,71,74,145
2024,12,2024-12-05,LIPE,Bologna,80,76,156
2024,12,2024-12-06,LIPE,Bologna,111,112,223
2024,12,2024-12-07,LIPE,Bologna,94,93,187
2024,12,2024-12-08,LIPE,Bologna,96,100,196
2024,12,2024-12-09,LIPE,Bologna,106,103,209
2024,12,2024-12-10,LIPE,Bologna,73,75,148
2024,12,2024-12-11,LIPE,Bologna,69,71,140
2024,12,2024-12-12,LIPE,Bologna,80,78,158
2024,12,2024-12-13,LIPE,Bologna,119,118,237
2024,12,2024-12-14,LIPE,Bologna,93,96,189
2024,12,2024-12-15,LIPE,Bologna,100,98,198
2024,12,2024-12-16,LIPE,Bologna,111,110,221
2024,12,2024-12-17,LIPE,Bologna,73,74,147
2024,12,2024-12-18,LIPE,Bologna,73,76,149
2024,12,2024-12-19,LIPE,Bologna,106,103,209
2024,12,2024-12-20,LIPE,Bologna,121,124,245
2024,12,2024-12-21,LIPE,Bologna,94,96,190
2024,12,2024-12-22,LIPE,Bologna,103,101,204
2024,12,2024-12-23,LIPE,Bologna,109,107,216
2024,12,2024-12-24,LIPE,Bologna,74,71,145
2024,12,2024-12-25,LIPE,Bologna,38,42,80
2024,12,2024-12-26,LIPE,Bologna,86,87,173
2024,12,2024-12-27,LIPE,Bologna,112,109,221
2024,12,2024-12-28,LIPE,Bologna,95,95,190
2024,12,2024-12-29,LIPE,Bologna,100,102,202
2024,12,2024-12-30,LIPE,Bologna,109,115,224
2024,12,2024-12-31,LIPE,Bologna,89,84,173
